ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
1008570092,Rayne's Jaded Metals - custom jewelry,Jewelry,Fashion,USD,30 03 2016,5500,2016-02-29 17:17:47,3,failed,3,US,3,3,5500
1008581356,khildLike Experience...,Hip-Hop,Music,USD,1 02 2015,2015,2015-01-02 22:27:06,2015,successful,13,US,2015,2015,2015
1008586724,Fair Weather Golf Presents:  365 | Putting,Live Games,Games,USD,23 07 2014,20000,2014-06-23 02:09:23,181,failed,4,US,181,181,20000
100858855,Getting the Art to the Gallery,Photography,Photography,USD,3 05 2012,1200,2012-04-03 00:37:40,20,failed,1,US,20,20,1200
1008596379,Memory Maze - IOS/Android App to Help Improve Memory,Games,Games,USD,19 06 2015,10000,2015-05-20 16:58:04,0,failed,0,US,0,0,10000
100860604,Handmade Environmentally Friendly Candles,Candles,Crafts,GBP,3 07 2014,10,2014-06-18 19:25:26,70,successful,2,GB,118.77,120,17.14
1008610169,Room: The Evolution of Social Media,Apps,Technology,USD,20 07 2015,12000,2015-06-20 20:49:05,0,failed,0,US,0,0,12000
1008619519,Prince on Politics,Film & Video,Film & Video,USD,1 05 2015,10000,2015-03-31 23:48:36,425,failed,8,US,425,425,10000
1008621854,"""The Most Loved"" A Love, A Story, A Life",Nonfiction,Publishing,USD,2 08 2012,25000,2012-06-12 03:15:25,0,failed,0,US,0,0,25000
1008636376,Aziah King's Stripper Stories,Nonfiction,Publishing,USD,21 11 2015,5000,2015-11-06 17:39:57,0,failed,0,US,0,0,5000
1008644427,HEMING - Slim & elegant hand-stitched leather case. For iPad,Product Design,Design,USD,8 04 2014,10800,2014-02-21 15:15:11,10945,successful,140,US,10945,10945,10800
1008646958,KARBON Watch: Customizable Wood & Stainless Steel Watches,Jewelry,Fashion,CAD,16 05 2016,15000,2016-04-11 17:22:37,111692,successful,558,CA,86003.46,85222.04,11445.14
100865122,A Mate for Life,Fiction,Publishing,USD,14 06 2016,2200,2016-05-30 00:12:22,0,failed,0,US,0,0,2200
1008651256,GO TREMBLEX! Perfect Harmony of Puzzle & Dexterity FUN!,Tabletop Games,Games,USD,12 04 2013,20000,2013-03-13 17:15:24,3033,failed,76,US,3033,3033,20000
1008667332,Exposing offshore Britain,Web,Journalism,GBP,30 10 2016,500,2016-10-05 17:11:14,225,failed,2,GB,32.08,281.05,624.55
100866883,The ORPHAN GIRL,Film & Video,Film & Video,USD,23 08 2014,38750,2014-07-25 06:16:34,51318,successful,263,US,51318,51318,38750
1008671527,The Fitness Mindset   :-),Publishing,Publishing,EUR,17 11 2015,8000,2015-10-13 15:45:38,30,undefined,0,"N,0""",,32.06,8550.39
1008675685,Inspired & the Sleep EP - Eyelid Kid,Music,Music,USD,30 10 2015,2000,2015-10-04 21:48:11,2079,undefined,0,"N,0""",,2079,2000
1008682450,Dragon 88: Jetsetter Smart Coats,Apparel,Fashion,USD,4 08 2017,25000,2017-06-20 08:58:45,2891,failed,10,US,2756,2891,25000
100868253,Paracord Bracelets from The Cord Forge,Crafts,Crafts,USD,16 08 2014,150,2014-07-31 21:08:39,13,failed,1,US,13,13,150
1008683670,Smokescreen - Short Film,Shorts,Film & Video,GBP,11 05 2013,100,2013-04-26 12:32:35,164.5,successful,13,GB,251.98,250.6,152.34
1008685794,MegaTech™ backpack is the best for urban & travel everyday.,Product Design,Design,HKD,27 12 2017,60000,2017-11-27 18:20:10,4863,failed,9,HK,470.66,622.3,7677.94
1008690768,Warriors of Lemuria,Video Games,Games,CAD,22 04 2015,5000,2015-03-23 13:31:41,1065,failed,20,CA,847.79,878.79,4125.75
1008693101,Help SammyB Raise Funds for New York Fashion Week,Fashion,Fashion,USD,10 07 2012,10000,2012-06-15 17:36:47,1457,failed,22,US,1457,1457,10000
1008700229,Sailpower v2.0: Fun Scale Combat in the Age of Sail,Tabletop Games,Games,USD,5 05 2013,5000,2013-04-02 18:41:39,11480,successful,92,US,11480,11480,5000
1008705746,Zephyra´s new full length; 'As The World Collapses',Metal,Music,SEK,2 02 2016,15000,2016-01-03 00:56:46,4262,failed,14,SE,504.95,506.15,1781.39
1008706475,Interactions - the book,Photobooks,Photography,EUR,12 05 2016,1500,2016-04-22 15:19:17,1506,successful,26,BE,1701.67,1709.01,1702.2
1008716395,Clotheshorse - Fashion.,Crafts,Crafts,USD,5 01 2013,5000,2012-12-06 22:58:50,690,failed,24,US,690,690,5000
1008722008,"""Back to Life"" music video Kickstarter Fund",Shorts,Film & Video,USD,30 06 2013,4300,2013-05-31 20:56:03,4756,successful,101,US,4756,4756,4300
1008722852,Serenity Designs,Apparel,Fashion,USD,23 09 2015,2000,2015-08-24 15:04:32,144,failed,2,US,144,144,2000
1008725396,Oklahomo: Enforcer of Justice,Musical,Theater,USD,9 06 2014,65000,2014-04-25 16:04:56,3867,failed,41,US,3867,3867,65000
100872615,Land of a Thousand Bridges June Millington autobiography,Nonfiction,Publishing,USD,11 09 2014,25000,2014-07-13 07:51:30,30585.11,successful,311,US,30585.11,30585.11,25000
1008731222,Worst Night To Grow A Pair - Frankenhuffer's EPIC short,Shorts,Film & Video,USD,8 04 2012,15000,2012-03-06 21:52:50,15940,successful,165,US,15940,15940,15000
1008742687,Demon Espionage,Tabletop Games,Games,SGD,12 01 2017,5000,2016-12-13 13:06:47,14140,successful,371,SG,4784.38,9913.76,3505.57
1008748515,"""Caramel""- An Australian Drama/Crime Short Film",Shorts,Film & Video,AUD,25 06 2017,8000,2017-06-05 06:31:55,45,failed,1,AU,0,34.58,6147.7
1008749119,Cheslie,Documentary,Film & Video,USD,7 06 2012,5000,2012-05-08 18:08:43,5249,successful,81,US,5249,5249,5000
1008750417,Coco the Chocolate Cow,Children's Books,Publishing,USD,23 10 2014,6500,2014-09-23 05:06:39,390,failed,8,US,390,390,6500
1008755896,12Tribz Jewish Inspired Tees,Apparel,Fashion,USD,22 10 2017,5000,2017-09-22 04:47:55,684,failed,6,US,648,684,5000
1008762149,THE ORIGINAL MUSIC OF MAESTRO VLADIMIR PLESHAKOV,Classical Music,Music,USD,26 10 2010,6500,2010-09-11 22:35:11,0,failed,0,US,0,0,6500
1008762310,God's Mercy: The Future of Ready-To-Wear Fashion,Fashion,Fashion,USD,19 03 2017,5000,2017-02-17 18:34:35,1051,failed,4,US,0,1051,5000
1008762911,Hala - a short film,Narrative Film,Film & Video,USD,2 09 2015,15000,2015-08-03 17:00:56,24123,successful,272,US,24123,24123,15000
1008769520,A Proper Welcome Home,Events,Food,USD,1 08 2014,200,2014-07-17 18:26:58,0,failed,0,US,0,0,200
1008774793,The Voices of La Union - A Farming Rust Foundation Project,Video,Journalism,USD,14 08 2014,10000,2014-07-15 14:10:40,1586,failed,24,US,1586,1586,10000
1008777286,"""The Sleepers"" A Multimedia Collection of Short Stories",Mixed Media,Art,USD,16 03 2014,300,2014-03-01 19:54:06,505,successful,11,US,505,505,300
1008777638,Get GemStoNed,Art,Art,USD,29 10 2014,8000,2014-09-29 22:47:25,0,failed,0,US,0,0,8000
1008778085,Outsiders ft aj aka Zhou - trying to find my way,Hip-Hop,Music,USD,7 04 2013,10000,2013-03-08 04:24:05,0,failed,0,US,0,0,10000
1008789148,Öltester,Fabrication Tools,Technology,EUR,3 07 2016,85000,2016-06-03 10:21:22,970,failed,23,AT,1087.16,1073.79,94095.25
1008790242,Michaela Hatfield Recording Fund,Country & Folk,Music,USD,15 11 2013,1000,2013-09-16 20:34:29,290,failed,15,US,290,290,1000
100879523,The Happy Newspaper,Print,Journalism,GBP,8 10 2015,500,2015-09-08 17:55:20,1379,successful,73,GB,2094.63,2115.32,766.98
1008808303,Parkway Center City Drama Presents: Boxes and Blind Dates,Theater,Theater,USD,18 02 2013,1000,2013-01-18 03:49:32,1601,successful,51,US,1601,1601,1000
1008815806,Into Winter: An Instrumental Christmas Experiment,Music,Music,USD,11 10 2014,2000,2014-09-10 23:23:40,2085,undefined,0,"N,0""",,2085,2000
1008824835,GAME OF THRONES PREQUEL - The Lord of the North (Fan Film)),Fantasy,Film & Video,EUR,26 10 2016,1500,2016-09-26 16:51:21,224,failed,6,DE,1.12,244.65,1638.31
1008826259,"NORTH DRINKWARE : Mt. Hood, The Oregon Pint Glass",Product Design,Design,USD,5 03 2015,15000,2015-02-01 14:38:37,531581,successful,5620,US,531581,531581,15000
1008826903,Rockopolis,Tabletop Games,Games,EUR,4 05 2017,9000,2017-04-04 16:30:10,5137,canceled,145,IT,2221.22,5630.64,9864.85
1008853772,"The original watch brand: luxury, affordable and different.",Jewelry,Fashion,GBP,15 12 2016,20000,2016-11-15 17:00:07,3146,failed,30,GB,1961.8,3914.79,24887.38
1008855015,Help save Studio 2 Leederville. Art space and event venue,Art,Art,AUD,24 07 2015,11000,2015-06-09 04:13:27,2039,failed,22,AU,1554.56,1481.29,7991.28
1008856924,Man Among Legends,Comic Books,Comics,USD,6 10 2016,4000,2016-09-06 18:57:29,56,canceled,5,US,25,56,4000
1008863109,"ComfyPorts: ""Style without Spectacle"" Video Game T-shirts",Apparel,Fashion,USD,15 11 2016,700,2016-10-17 16:51:03,833,successful,24,US,25,833,700
1008863508,Battle for the Heavens: The Bad Seed,Young Adult,Publishing,USD,13 03 2015,2500,2015-02-11 21:06:19,45,failed,3,US,45,45,2500
1008869084,The Cheeseletes: Transforming the Mold of Education,Events,Food,USD,12 03 2017,7000,2017-01-11 18:00:52,8046,successful,86,US,0,8046,7000
1008873636,Renny's Oki Doki Okinawan Food Truck Launch,Food,Food,USD,20 05 2012,4500,2012-05-03 03:38:00,10232,successful,110,US,10232,10232,4500
1008876088,Half-Share: A sitcom where the Cocktail is always Half-Full!,Webseries,Film & Video,USD,31 07 2011,4500,2011-07-01 19:05:04,7241.69,successful,102,US,7241.69,7241.69,4500
100887816,Warp and Weft: Poster Construction by Sonnenzimmer,Graphic Design,Design,USD,9 07 2012,15900,2012-06-08 15:38:19,20690.5,successful,401,US,20690.5,20690.5,15900
1008898266,"TALES OF MR. RHEE Volume 4: ""Everything Burns"" KS Hardcover",Graphic Novels,Comics,USD,13 11 2017,13000,2017-10-13 18:02:40,26650.13,successful,414,US,13701.13,26650.13,13000
1008901539,Battle of Dallas——Biocyborg War 1,Tabletop Games,Games,USD,16 01 2018,2000,2017-12-19 07:32:41,52,canceled,6,US,0,52,2000
1008902286,Leather: The Fabulous New Accessory for Life!,Crafts,Crafts,USD,1 02 2017,15000,2017-01-02 13:38:24,50,failed,1,US,0,50,15000
1008903805,Altered Tomb Games - The Dragon War Legends,Video Games,Games,GBP,5 06 2014,35000,2014-05-06 13:53:00,105,failed,5,GB,177.21,176.67,58888.85
1008904717,Big Bastards:80mm Troll Miniatures for 28mm scale games!,Tabletop Games,Games,USD,14 10 2015,1500,2015-09-14 02:35:04,3000,successful,70,US,3000,3000,1500
1008905645,FOREVER - A Never Ending Short Film (Canceled),Shorts,Film & Video,CAD,2 01 2015,1500,2014-12-01 06:50:52,0,canceled,0,CA,0,0,1284.03
100892321,Urban Explorer Adventure Game (Oculus Rift Support),Video Games,Games,USD,3 05 2014,75000,2014-04-02 22:20:58,3473,canceled,83,US,3473,3473,75000
1008923900,Stalish Artisan Design Lamps for Design Event in Milan,Product Design,Design,EUR,7 01 2016,3500,2015-11-09 17:08:17,1,failed,1,IT,1.07,1.09,3801.33
10089293,The Cherokee PEOPLE'S JOY Parade Returns for Our 3rd Year!,Performance Art,Art,USD,4 05 2011,2500,2011-04-01 04:38:01,2646,successful,66,US,2646,2646,2500
1008929310,Sharing Their Stories: Documenting Crow Oral Histories,Documentary,Film & Video,USD,14 10 2013,2000,2013-08-15 15:24:28,2368,successful,46,US,2368,2368,2000
1008930901,"Record ""High Noon Over Camelot""",Indie Rock,Music,GBP,7 04 2014,2500,2014-02-15 17:24:34,5751,successful,202,GB,9577.31,9622.21,4182.84
1008933869,A Gluten-Free For All,Food Trucks,Food,USD,1 05 2014,4000,2014-04-01 17:44:21,4665,successful,107,US,4665,4665,4000
1008935713,CAJUN CHILDREN'S BOOK,Illustration,Art,USD,12 02 2016,3000,2016-01-13 00:08:16,1,failed,1,US,1,1,3000
1008937002,Big Wild World (Canceled),Performance Art,Art,GBP,14 06 2013,5000,2013-04-15 22:49:35,0,canceled,0,GB,0,0,7811.52
1008941852,The return of BABY UNIVERSE!,Immersive,Theater,USD,1 01 2015,15000,2014-12-04 21:37:34,11880.18,failed,46,US,11880.18,11880.18,15000
1008942787,"""Lost & Found"" - a story of hope",Documentary,Film & Video,USD,29 04 2011,18000,2011-03-29 04:05:11,18007,successful,65,US,18007,18007,18000
1008958133,Piano Meditations (Canceled),World Music,Music,USD,14 07 2012,1600,2012-06-14 05:04:41,15,canceled,1,US,15,15,1600
1008961655,East vs. West Coast Graffiti Art Battle Vol 1,Art Books,Publishing,USD,22 02 2013,6000,2013-01-08 15:00:49,105,failed,7,US,105,105,6000
1008978277,Covers Album & Udoroth's Return!,Metal,Music,USD,10 10 2016,12000,2016-09-02 14:13:48,32667.33,successful,504,US,18269,32667.33,12000
1008978325,Kingdom Animalia (Canceled),World Music,Music,USD,25 11 2013,5000,2013-10-17 15:00:30,775,canceled,15,US,775,775,5000
10089834,"Return to Glory, an independent documentary feature film",Documentary,Film & Video,USD,20 06 2011,25000,2011-04-21 23:41:22,2662,failed,18,US,2662,2662,25000
1008990990,Welcome to TATE'S (comicbook fanmade webseries),Webseries,Film & Video,USD,4 06 2014,6525,2014-04-05 23:14:57,7389,successful,160,US,7389,7389,6525
1009000641,THE INVITED- THE SERIES FUNDRAISER,Webseries,Film & Video,USD,2 09 2013,5000,2013-08-03 01:11:53,563,failed,16,US,563,563,5000
1009004072,Not-so-tiny Folding House,Architecture,Design,GBP,20 12 2016,5000,2016-11-22 19:36:41,1408,failed,23,GB,183.81,1724.71,6124.67
1009011535,Explore Moldova through Photos,Photography,Photography,USD,12 02 2013,3000,2013-01-16 00:16:26,36,failed,2,US,36,36,3000
1009012995,Transparent Lawmaking Forum,Technology,Technology,USD,8 04 2012,91000,2012-03-09 20:07:52,261,failed,12,US,261,261,91000
1009019620,Illuminated Revival,Product Design,Design,USD,26 11 2015,2500,2015-10-27 16:59:45,0,failed,0,US,0,0,2500
100902107,A Series of Unfortunate Descents,Video Games,Games,USD,17 05 2014,20000,2014-04-17 01:39:38,140,failed,6,US,140,140,20000
1009031730,Brazil Revisited: Photographing São Paulo,Photography,Photography,USD,31 08 2012,7500,2012-07-31 22:48:56,0,failed,0,US,0,0,7500
1009032827,San Diego Public Market: It's Time!,Food,Food,USD,24 08 2012,92244,2012-08-08 19:41:49,146121.81,successful,1379,US,146121.81,146121.81,92244
1009036678,Acquara (Short Film),Science Fiction,Film & Video,USD,8 07 2014,4500,2014-06-08 01:58:57,290,failed,9,US,290,290,4500
1009038481,Food Prep Made Easy,Food,Food,USD,25 02 2017,50000,2017-01-26 02:52:47,155,failed,5,US,20,155,50000
100903994,Een integer fotoboek van vrouwen en mannen met borstkanker,Photobooks,Photography,EUR,19 07 2014,9500,2014-06-17 17:53:29,216,failed,14,NL,292.44,290.3,12767.96
1009041597,3D Bean™ | Lifelike Fine 3D Photo Figurines of Yourself,3D Printing,Technology,USD,22 11 2014,20000,2014-09-23 19:54:00,13020,failed,40,US,13020,13020,20000
100904461,A view of the Manhattan skyline.,Painting,Art,USD,12 06 2015,1000,2015-05-13 14:14:10,1188,successful,16,US,1188,1188,1000
1009045070,"Senior Thesis TV show ""Take the Money & Run"" (working Title)",Television,Film & Video,USD,4 03 2016,800,2016-02-03 21:02:58,0,failed,0,US,0,0,800
1009058925,Workshop Development Fund,Theater,Theater,USD,30 05 2010,1200,2010-04-24 18:56:26,245,failed,10,US,245,245,1200
1009060415,Lalin Publishing project,Fiction,Publishing,USD,10 06 2015,1500,2015-05-11 14:30:45,0,failed,0,US,0,0,1500
1009066950,My Parents Approve,Hip-Hop,Music,USD,29 03 2013,15000,2013-02-27 17:52:04,0,failed,0,US,0,0,15000
1009083517,PediPocket: The Pinnacle of the Throw Blanket Experience!,Design,Design,USD,5 08 2017,65000,2017-06-21 00:47:04,1628,failed,21,US,1384,1628,65000
1009083559,Deck of custom BICYCLE  playing cards:  Mr. BIG,Tabletop Games,Games,GBP,13 12 2013,10000,2013-11-13 22:32:56,877.25,failed,77,GB,1401.54,1427.28,16269.95
1009084474,Motorpets,Games,Games,USD,28 03 2015,7000,2015-01-27 21:32:41,1170,failed,17,US,1170,1170,7000
1009098550,"Tri-Pack: Light Backpack, Sleeping Bag, and Pillow in One!",Product Design,Design,USD,13 06 2017,55000,2017-05-14 17:14:53,354,canceled,4,US,249,354,55000
1009107346,"BRAND NEW GUYVER ALBUM ""Alien on Earth"" + Extras",Electronic Music,Music,GBP,6 03 2017,10000,2017-01-20 16:03:25,11727,successful,255,GB,2750.32,14255.15,12155.84
1009109244,Penny Horrors,Webseries,Film & Video,USD,5 12 2013,22000,2013-11-05 16:37:33,16333.13,failed,195,US,16333.13,16333.13,22000
1009111005,Project VOID,Games,Games,EUR,8 10 2015,500,2015-09-08 10:29:21,2,failed,2,NL,2.23,2.27,568.1
1009126956,Release Costs For New Album!,Rock,Music,USD,29 10 2016,1000,2016-10-11 01:50:31,1,failed,1,US,0,1,1000
1009135169,Taiwan is My Home: Stories of the Black and Latino Diaspora,Nonfiction,Publishing,USD,4 12 2013,5000,2013-11-05 01:31:52,6250.88,successful,83,US,6250.88,6250.88,5000
1009138334,The Adventure of SEAWAY - A Short Film,Film & Video,Film & Video,USD,3 03 2014,4000,2014-02-03 21:12:35,4126,successful,44,US,4126,4126,4000
1009139925,Modern Blank Canvas Masterpieces,Art,Art,USD,20 12 2014,10000,2014-11-20 10:23:42,0,failed,0,US,0,0,10000
1009143503,The MATWORLD Show- Atlantic City Talk Radio With Passion,Audio,Journalism,USD,24 02 2016,12500,2016-01-25 15:35:38,126,failed,3,US,126,126,12500
1009148508,FALLING TO PIECES : A Short Film Comedy about Grief,Shorts,Film & Video,USD,9 08 2014,25000,2014-07-10 15:36:15,25769,successful,231,US,25769,25769,25000
1009154287,"ZIPPELIN: An inflatable, one-of-a-kind travel bag by FREITAG",Product Design,Design,EUR,12 10 2017,100000,2017-09-12 00:00:09,489019.45,successful,1071,DE,148197.14,577532.01,118100.01
1009154868,Help advance scientific guitar & bass design,Music,Music,USD,12 03 2016,5000,2016-02-11 01:42:44,121,undefined,0,"N,0""",,121,5000
1009163954,The Jewel Tree,Product Design,Design,USD,25 04 2015,7000,2015-03-26 14:42:44,7338,successful,149,US,7338,7338,7000
1009165923,The Garage wall of fame (Canceled),DIY,Crafts,USD,22 08 2014,500,2014-07-23 23:39:38,0,canceled,0,US,0,0,500
1009171427,The Enchanted Forest,Performances,Dance,USD,4 06 2015,1000,2015-05-05 20:56:42,1195,successful,39,US,1195,1195,1000
1009173491,Un toit entre nous et le ciel,Children's Books,Publishing,EUR,25 11 2017,650,2017-11-10 12:20:24,971,successful,36,FR,118.28,1154.03,772.52
1009175601,Parametric Ceiling Object Tool for ARCHICAD,Apps,Technology,AUD,23 07 2016,10150,2016-06-23 00:59:05,11560,successful,31,AU,5497.13,8690.42,7630.43
1009175761,Wayfarers All,Country & Folk,Music,GBP,21 12 2015,3500,2015-11-17 23:25:55,3535,successful,45,GB,5377.41,5270.69,5218.51
1009180713,One Year Sentence,Shorts,Film & Video,USD,8 01 2014,1500,2013-12-07 17:09:21,1575,successful,25,US,1575,1575,1500
1009193562,Human Trial - Short Film,Drama,Film & Video,USD,17 03 2017,12000,2017-02-15 21:41:33,0,failed,0,US,0,0,12000
1009193965,Popcorn Expressionism,Art,Art,USD,10 04 2015,7500,2015-02-12 22:37:19,48,failed,2,US,48,48,7500
1009203813,Noble Beast Classics — Creating Interactive Literature,Fiction,Publishing,USD,13 12 2013,67000,2013-11-14 22:15:17,5166,failed,151,US,5166,5166,67000
1009207145,** GOLIATH **,Product Design,Design,CAD,21 07 2014,3850000,2014-06-21 22:34:21,285,failed,5,CA,263.41,264.67,3575408.62
1009207392,M?ori Weaving with Erenora Puketapu-Hetet,Art Books,Publishing,NZD,14 07 2016,10000,2016-06-29 23:24:23,11416,successful,128,NZ,1966.69,8178.24,7163.84
1009210646,"Insurance Snoopers, Inc. (iSi)",Software,Technology,USD,9 12 2014,4400,2014-10-10 23:50:02,4502,successful,32,US,4502,4502,4400
1009213249,TheChildishGamerz: YouTube Gaming Channel (Equipment),Video Games,Games,GBP,24 03 2014,80,2014-03-04 01:10:00,100,successful,4,GB,167.45,166.33,133.06
1009213409,The Carcass: Exodus,Tabletop Games,Games,USD,8 04 2016,1000,2016-03-09 20:49:30,15806,successful,376,US,15806,15806,1000
1009216009,Mana Cookies...the stuff magic is made of!,Food,Food,USD,22 05 2013,3300,2013-04-22 04:37:59,5185,successful,71,US,5185,5185,3300
1009216125,Jinxed Amethyst,Crafts,Crafts,USD,28 05 2015,5000,2015-04-28 18:49:20,0,failed,0,US,0,0,5000
1009216959,Happy's Tech Lab,Video Games,Games,USD,6 04 2016,2000,2016-03-07 00:29:42,660,failed,18,US,660,660,2000
1009221859,"Zombie Novel      ""Breakout Z- Virus in Beijing""",Fiction,Publishing,GBP,2 07 2015,500,2015-06-02 10:48:55,150,failed,9,GB,229.32,234.36,781.19
1009229049,"Carolyn German Songbook ""Go From Here"" Sheet Music & Concert",Musical,Theater,USD,16 12 2014,7000,2014-11-25 23:32:09,4176,failed,24,US,4176,4176,7000
1009229949,JAWNS Notebook + Wallet,Product Design,Design,USD,16 10 2015,6200,2015-09-16 21:14:06,9748,successful,271,US,9748,9748,6200
1009243994,Scenes of Chance II Miniature Edition,Tabletop Games,Games,USD,31 10 2015,600,2015-10-22 23:40:30,1651,successful,106,US,1651,1651,600
1009252368,EKRt : Explanation Kills RRt A Tshirt Line © (Canceled),Apparel,Fashion,USD,21 12 2015,5000,2015-11-21 02:33:06,100,canceled,1,US,100,100,5000
1009253715,A Single Ride,Dance,Dance,USD,21 09 2012,6000,2012-08-27 20:43:15,6710,successful,84,US,6710,6710,6000
1009256578,Banana Dads,Digital Art,Art,SEK,15 05 2015,430,2015-04-20 16:24:47,807,successful,22,SE,93.45,96.97,51.67
1009260867,"Rude Story Cards. An easy, fun & outrageous party card game",Tabletop Games,Games,CAD,14 10 2016,100,2016-08-15 19:16:59,121,canceled,4,CA,165.99,91.9,75.95
1009262683,Just Cotton,Apparel,Fashion,USD,23 05 2014,6000,2014-04-23 18:14:01,59,failed,5,US,59,59,6000
1009271436,The Modern Maker Pattern Manual: 1580-1640,Academic,Publishing,USD,31 05 2015,10000,2015-04-21 20:41:54,50653,successful,719,US,50653,50653,10000
100928312,"""AISLE 2""- Short film",Shorts,Film & Video,USD,20 07 2013,7500,2013-06-20 16:21:39,7947,successful,49,US,7947,7947,7500
1009283425,MissWickedGoat Art,Illustration,Art,AUD,30 11 2017,1000,2017-10-30 23:00:33,320,failed,5,AU,3.84,242.35,757.35
1009296511,"Batman Fan Film: ""Wayne""",Action,Film & Video,USD,8 03 2015,5000,2015-01-22 03:39:13,137,failed,5,US,137,137,5000
1009297530,Tokens: A Short Film,Narrative Film,Film & Video,USD,15 10 2012,7500,2012-09-10 20:05:32,9186,successful,114,US,9186,9186,7500
1009312309,Mr. Pickles,Publishing,Publishing,USD,1 05 2015,3750,2015-04-01 16:36:51,230,undefined,0,"N,0""",,230,3750
1009316604,The 2016 Drag Show: Welcome to Burlesque (Canceled),Theater,Theater,USD,20 04 2016,500,2016-04-11 22:52:31,20,canceled,1,US,20,20,500
1009317190,French Cuisine; A Traditional Experience,Cookbooks,Food,USD,8 09 2014,13730,2014-08-09 03:16:02,3984,failed,46,US,3984,3984,13730
1009327162,FAITH: The Sci-Fi RPG Core Book and miniatures,Tabletop Games,Games,EUR,20 04 2017,41034,2017-03-21 15:59:56,70577.5,successful,687,ES,34873.32,75504.15,43898.37
1009333717,AraPacis album 5 - System Deceive,Metal,Music,CAD,17 07 2015,500,2015-05-18 17:13:32,577,successful,16,CA,480.26,444.6,385.27
1009336170,"God, Fashion, Baking, and DIY Youtube Channel",Webseries,Film & Video,USD,28 09 2015,500,2015-08-29 00:43:52,0,failed,0,US,0,0,500
1009339859,Stone Teeth,Documentary,Film & Video,USD,2 08 2012,10000,2012-06-23 23:24:56,766,failed,13,US,766,766,10000
1009343442,Apocalypse - Illustration project,Illustration,Art,CAD,13 08 2014,800,2014-07-09 16:02:55,0,failed,0,CA,0,0,733.94
1009347869,Mobile Excellence Awards (Canceled),Web,Technology,USD,8 01 2016,10000,2015-11-19 20:48:25,300,canceled,1,US,300,300,10000
1009358886,Cookie Bake Sale for College Classes!,Small Batch,Food,USD,25 07 2017,600,2017-06-25 02:18:08,631,successful,14,US,67,631,600
1009359658,"Stylizer Vsti ""Virtual Music Arranger""",Software,Technology,CAD,25 03 2014,35000,2014-01-24 19:15:39,1380,failed,13,CA,1241.62,1250.23,31708.64
100936086,Four Past Sanity,Webseries,Film & Video,GBP,29 03 2014,1450,2014-03-14 21:42:20,41,failed,3,GB,68.16,67.94,2402.93
1009366663,"The Black Coat: ""The Blackest Dye""",Comics,Comics,USD,5 01 2013,16500,2012-12-02 19:41:25,17332,successful,292,US,17332,17332,16500
1009369767,Wild Kingdom Playing Cards,Playing Cards,Games,USD,29 07 2016,3850,2016-06-28 19:41:28,9516,successful,326,US,4403,9516,3850
1009375927,Everyone in the World is Special but You,Children's Books,Publishing,USD,1 09 2013,4000,2013-08-01 07:45:02,579,failed,18,US,579,579,4000
1009381526,Pokeman,Playing Cards,Games,USD,30 07 2017,100,2017-06-30 21:04:50,0,failed,0,US,0,0,100
1009384630,Let's launch a Pink Crush cakery stand!,Food,Food,USD,29 10 2010,545,2010-09-16 07:12:43,641,successful,28,US,641,641,545
1009396068,Sugar Mill,Restaurants,Food,USD,20 07 2015,30000,2015-05-21 22:00:28,111,failed,1,US,111,111,30000
1009397068,Open Source 5 axis CNC Router & Plasma Machine Plans 5'x10',Technology,Technology,USD,7 04 2011,16500,2011-02-25 21:45:14,2072,failed,66,US,2072,2072,16500
1009402357,LIBRE: fragments de communautés isolées de la Roumanie,Documentary,Film & Video,CAD,11 01 2015,5000,2014-11-26 23:23:24,5062,successful,66,CA,4485.38,4206.07,4154.55
1009420367,Save Kerry Lyn Dalton from Death Row,Documentary,Film & Video,USD,1 05 2013,40000,2013-04-01 19:07:18,60,failed,2,US,60,60,40000
1009431073,Lift the Wings (Short Film) (Canceled),Shorts,Film & Video,USD,9 03 2013,250,2013-02-13 20:36:47,0,canceled,0,US,0,0,250
1009444538,Help Support Lime Hollow's Forest Preschool,Mixed Media,Art,USD,25 03 2015,1000,2015-02-23 16:00:52,1240,successful,32,US,1240,1240,1000
100946027,iRoo,Technology,Technology,USD,12 07 2013,7500,2013-06-12 18:02:36,400,failed,4,US,400,400,7500
1009461870,"Bookends: Vol. 1, 2, 3",Rock,Music,USD,23 03 2014,3500,2014-02-21 05:53:26,5511,successful,59,US,5511,5511,3500
1009463663,Seven Channel Graphic Equalizer Breakout Board for Arduino,DIY Electronics,Technology,USD,4 07 2014,1000,2014-06-06 02:57:28,2780,successful,120,US,2780,2780,1000
1009469309,MAN ON THE MOON exhibit at Space Center Houston,Photography,Photography,USD,12 10 2012,30000,2012-09-12 12:31:24,10896,failed,171,US,10896,10896,30000
1009472602,AlphaCor Athletics (Canceled),Apparel,Fashion,USD,15 05 2016,10000,2016-03-15 23:49:34,0,canceled,0,US,0,0,10000
100947311,Albert Einstein: A Revolutionary,Documentary,Film & Video,USD,24 11 2012,20000,2012-10-25 00:24:02,20243,successful,82,US,20243,20243,20000
